,Dur,SrcDur,DstDur,dTtl,sHops,dHops,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,Load,SrcLoad,DstLoad,Rate,SrcRate,DstRate,sMaxPktSz,sMinPktSz,dMaxPktSz,dMinPktSz,Label,Dir+AF8-   +AC0APg-,Dir+AF8-  +ADwALQA+-,Dir+AF8-  +ADw-?+AD4-,Cluster no.,Prob
10,0.0009824558843245254,0.000982476957763519,0.0,0.04975124378109455,0.5,0.27777777777777773,0.0012594458438287153,0.003236245954692557,0.0,7.973269988461324e-05,0.0006788866259334691,0.0,0.0,0.0,0.0,1.8977410019248342e-05,0.0001163890064275238,0.0,5.802389203965585e-06,0.0003074697320088926,0.0,0.0,0.0013755158184319133,0.009628610729023386,0.005964214711729622,1.0,1.0,0.0,0.0,7,0.9694804441436354
11,6.0325620800518165e-06,6.032691477036451e-06,3.714469031511874e-06,0.05970149253731341,0.5,0.2222222222222222,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.01365862839291097,0.06236798387949912,0.0066568342021609,0.004724847396087835,0.15022234386435013,0.0806156218495624,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,8,1.0
12,1.2205962185318852e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00026477273923947045,0.00010949784289249502,0.0002744590020984351,0.0002662380723710215,0.00034396569515466994,0.00021961690885072656,0.0,0.0,0.0,0.0467032973037143,0.0,0.0,0.006887052341597796,0.008253094910591473,0.07909215955983494,0.11431411530815108,0.0,0.0,1.0,0.0,0,0.8631219784223714
13,1.1303928166678529e-06,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00021813663175979095,0.00021899568578499003,0.0002101571787496589,0.0002156038377483119,0.00045862092687289324,0.00015191545574636724,0.0,0.0,0.0,0.005043014273272038,0.0,0.0,0.013774104683195593,0.015130674002751032,0.05089408528198075,0.073558648111332,0.0,0.0,1.0,0.0,0,1.0
14,5.885185146523035e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0002903473788251011,0.000131397411470994,0.0002979840594211581,0.0002940052332931526,0.0003668967414983146,0.00024438573315719946,0.0,0.0,0.0,9.686335140494053e-05,0.0,0.0,0.008264462809917356,0.009628610729023386,0.08940852819807428,0.12922465208747513,1.0,0.0,1.0,0.0,0,1.0
15,0.00032469167194610856,0.0003155396091373586,0.0003858606847477215,0.05472636815920398,0.5,0.25,0.006297229219143576,0.0064724919093851144,0.006185567010309279,0.00044379521633888504,0.001357773251866938,0.0002823006878726761,0.0,0.0,0.0,0.00022598364288997955,0.0007247870957617943,0.00010985432764773663,8.778462008580497e-05,0.0019146987364871983,0.0015520851342727868,0.0,0.0013755158184319133,0.0,0.0,1.0,1.0,0.0,0.0,7,0.9733392387309
16,6.346865606323778e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00010079416777866203,7.664849002474649e-05,0.00010821526368452584,8.820156998794579e-05,0.0003095691256392029,4.4583883751651256e-05,0.0,0.0,0.0,8.981736115725988e-05,0.0,0.0,0.0048209366391184574,0.00618982118294361,0.00618982118294361,0.00894632206759443,1.0,0.0,1.0,0.0,0,0.31957832597130065
17,1.0831114796313156e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0003520273919433868,0.00016424676433874253,0.00035758087130538974,0.000360973091987704,0.00040129331101378156,0.0003071334214002642,0.0,0.0,0.0,0.0526315826641054,0.0,0.0,0.010330578512396695,0.011691884456671256,0.11554332874828062,0.16699801192842942,0.0,0.0,1.0,0.0,0,0.9917296208733805
18,6.150262429695962e-06,6.150394351324378e-06,3.7546920110796263e-06,0.04975124378109455,0.5,0.27777777777777773,0.007556675062972293,0.00970873786407767,0.006185567010309279,0.0006122869594912754,0.002299454700742395,0.0003230774538987293,0.0,0.0,0.0,0.01672209922429333,0.06117442473185135,0.012982885890417458,0.005561310920491201,0.14734747389919187,0.1595040322409284,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,5,1.0
19,6.100633792239172e-06,6.1007646493454235e-06,3.7739826237294673e-06,0.04975124378109455,0.5,0.27777777777777773,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.013506223335454601,0.061672072708628976,0.006551860013423733,0.004672126535234592,0.14854613354710808,0.07934436553541815,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,9,1.0
20,0.012342174687391644,0.012342439424027123,0.011298987116872286,0.04975124378109455,0.5,0.27777777777777773,0.008816120906801008,0.016181229773462785,0.004123711340206186,0.0007356469857278467,0.0039200227755513215,0.00021956720167874808,0.0,0.0,0.0,1.0233305671293585e-05,5.230096517270903e-05,2.1883914079933714e-06,3.233145113651517e-06,0.0001223755063012157,2.650168187187745e-05,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,7,0.7870460244234793
21,0.3464655371347503,0.34647296873598216,0.0,0.02487562189054726,0.5,0.41666666666666663,0.015113350125944584,0.038834951456310676,0.0,0.02074103270394647,0.15106322405448613,0.0,0.021913190054782976,0.1538214588731684,0.0,1.1102908056469122e-05,6.809445734891563e-05,0.0,1.9743800694034082e-07,1.0462278373334111e-05,0.0,0.6914600550964187,0.6918844566712518,0.009628610729023386,0.01391650099403579,1.0,1.0,0.0,0.0,-1,0.0
22,1.6851269717000773e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0003099044561552893,0.000131397411470994,0.0003183724424341847,0.00031523894458654697,0.0003668967414983146,0.0002658520475561427,0.0,0.0,0.0,0.0003382882648915091,0.0,0.0,0.008264462809917356,0.009628610729023386,0.0983493810178817,0.14214711729622265,1.0,0.0,1.0,0.0,0,1.0
23,3.903091138797728e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0002978693316444042,0.00015329698004949298,0.0003026890708857027,0.0003021720453290735,0.00038982778784195924,0.00024933949801849407,0.0,0.0,0.0,0.00014605312513405947,0.0,0.0,0.009641873278236915,0.0110041265474553,0.09147180192572214,0.13220675944333996,1.0,0.0,1.0,0.0,0,1.0
24,7.907049129940069e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0002918517693889617,0.000284694391520487,0.0002775956764081315,0.0002956385957003368,0.0005274140659038272,0.00022291941875825629,0.0,0.0,0.0,0.007209499585428329,0.0,0.0,0.01790633608815427,0.019257221458046772,0.08046767537826685,0.11630218687872762,0.0,0.0,1.0,0.0,0,0.9446196550615313
25,1.0428720438555392e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00031140884671914987,0.00010949784289249502,0.0003230774538987293,0.00031687230699373116,0.00034396569515466994,0.00027080581241743724,0.0,0.0,0.0,0.05466238131549203,0.0,0.0,0.006887052341597796,0.008253094910591473,0.10041265474552959,0.14512922465208747,1.0,0.0,1.0,0.0,0,1.0
26,0.00011810006137285211,0.00011810259459035142,0.00012995305908920326,0.019900497512437804,0.5,0.4444444444444444,0.011335012594458438,0.016181229773462785,0.008247422680412371,0.0018007555049411707,0.0066574688478636965,0.0009378656185992239,0.0009669505450530352,0.00304982916370474,0.0005383091149273448,0.002566662309269526,0.008729613636838246,0.0012204677692172225,0.0004344221122708061,0.012788951616396427,0.006912747580745728,0.1859504132231405,0.00412654745529574,0.22833562585969736,0.005964214711729622,0.0,1.0,0.0,0.0,3,0.9163289235578859
27,9.144009385687436e-05,8.854441836781789e-05,0.00010832705099303081,0.05970149253731341,0.5,0.2222222222222222,0.01889168765743073,0.022653721682847898,0.016494845360824743,0.003878318873632697,0.011825767032389462,0.0023634840923562384,0.0025758125161294537,0.006948107042124333,0.0016033685601056803,0.007626449790931702,0.020829626383432692,0.004301048862903969,0.0009351346558718535,0.023881480017140196,0.0193498274718623,0.3457300275482094,0.00412654745529574,0.5687757909215956,0.005964214711729622,0.0,1.0,0.0,0.0,2,1.0
28,1.1132910564631479e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.000613791350055136,0.00021899568578499003,0.0006226298504747356,0.0006451781508377515,0.00045862092687289324,0.0005861955085865258,0.0,0.0,0.0,0.05120482357995196,0.0,0.0,0.013774104683195593,0.015130674002751032,0.23177441540577715,0.3349900596421471,1.0,0.0,1.0,0.0,0,0.471543828745147
29,6.254884962712981e-06,6.255019128469201e-06,3.941441559072765e-06,0.04975124378109455,0.5,0.27777777777777773,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.013173147895097385,0.06015118834776811,0.006273492944471811,0.004556908062184432,0.14488286955976884,0.07597328156245892,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,9,0.793349286182664
30,6.740105492442552e-08,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00020459711668504533,0.00014234719576024354,0.00020702050443996246,0.00020090357608365427,0.0003783622646701369,0.00014861294583883752,0.0,0.0,0.0,0.08457711967705492,0.0,0.0,0.008953168044077135,0.010316368638239343,0.04951856946354884,0.07157057654075547,0.0,0.0,1.0,0.0,0,0.9658921980721943
31,0.00043856055664713773,0.00038954721952688134,0.0004767851404991939,0.02487562189054726,0.5,0.41666666666666663,0.006297229219143576,0.0064724919093851144,0.006185567010309279,0.00044379521633888504,0.001357773251866938,0.0002823006878726761,0.0,0.0,0.0,0.00016730872203954615,0.0005870893646064497,8.890475539878157e-05,6.499202228459957e-05,0.0015509377309297521,0.0012560972791564053,0.0,0.0013755158184319133,0.0,0.0,1.0,1.0,0.0,0.0,6,1.0
32,6.25146461067204e-05,0.0,0.0,0.3731343283582089,0.5,0.25,0.0012594458438287153,0.0,0.002061855670103093,0.00027079030149491294,5.474892144624751e-05,0.0002885740364920689,0.00027277152199975825,0.00028663807929555827,0.00023447820343461032,0.0,0.0,0.0,9.118802020544129e-05,0.0,0.0,0.003443526170798898,0.0048143053645116965,0.08528198074277855,0.12326043737574552,0.0,0.0,1.0,0.0,0,0.07250998147920798
33,0.0004384572754286466,0.00038948685907852856,0.0004766414870007376,0.02487562189054726,0.5,0.41666666666666663,0.006297229219143576,0.0064724919093851144,0.006185567010309279,0.00044379521633888504,0.001357773251866938,0.0002823006878726761,0.0,0.0,0.0,0.00016734814521035128,0.000587180379298927,8.893155176436885e-05,6.500732228513739e-05,0.001551177352597335,0.0012564759267239623,0.0,0.0013755158184319133,0.0,0.0,1.0,1.0,0.0,0.0,6,0.8053262434467007
34,0.0025362316131221562,0.0025309501510370155,0.00309768863150425,0.0646766169154229,0.5,0.19444444444444442,0.037783375314861464,0.04854368932038835,0.030927835051546393,0.024091310489664085,0.040525151654512405,0.019325050422039528,0.023378316134027185,0.03245889609942902,0.018959709379128137,0.0017819664136578361,0.002570914615159393,0.001311487968826129,6.742980537029252e-05,0.001790326082678347,0.0013533382060192597,0.27617079889807167,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0,1,1.0
35,0.003022327015251219,0.0030223918434282297,0.0,0.09950248756218907,0.5,0.0,0.0025188916876574307,0.0064724919093851144,0.0,0.00017300491484397213,0.001357773251866938,0.0,0.0,0.0,0.0,1.2337823566555753e-05,7.566823001310632e-05,0.0,3.7723171326044916e-06,0.00019989581826426836,0.0,0.0,0.0013755158184319133,0.08321870701513068,0.12027833001988072,1.0,1.0,0.0,0.0,4,1.0
36,1.0562851891141314e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00023017175627067598,0.00019709611720649105,0.00022584055029814087,0.00022867073700578536,0.0004356898805292486,0.00016842800528401585,0.0,0.0,0.0,0.053968253356092045,0.0,0.0,0.012396694214876033,0.013755158184319119,0.0577716643741403,0.08349900596421472,1.0,0.0,1.0,0.0,0,1.0
37,0.00015609883123318073,0.00014457433988711264,0.00017705909342584608,0.02487562189054726,0.5,0.41666666666666663,0.012594458438287154,0.012944983818770229,0.012371134020618558,0.005272888926331499,0.017968596018658432,0.0029374954910306797,0.0046289490619599695,0.01565043912953748,0.0024256935270805815,0.0056329517913758335,0.017387907200901175,0.0031142334229862546,0.0003651908678371894,0.008357823598621413,0.0084560545116797,0.9428374655647382,0.00412654745529574,1.0000000000000002,0.005964214711729622,0.0,1.0,0.0,0.0,-1,0.0
38,0.0017239509853224412,0.0017239879636504218,0.0004155165129690319,0.05970149253731341,0.5,0.2222222222222222,0.011335012594458438,0.016181229773462785,0.008247422680412371,0.002539411271796739,0.0142675689288921,0.000617924839010191,0.0019061339291839394,0.011568712880368731,0.0002608982826948481,0.0002501396720394845,0.0012174487667667294,0.00025163432011073776,2.9760286046133574e-05,0.0008761126683496709,0.0021619659863224695,0.6893939393939393,0.0,0.10453920220082531,0.0,1.0,1.0,0.0,0.0,-1,0.0
39,6.02652616468545e-06,6.026655432201173e-06,3.7936836749463256e-06,0.05970149253731341,0.5,0.2222222222222222,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.013672308722712134,0.06243044970322772,0.006517835149180618,0.0047295793632541735,0.1503728037507587,0.07893231745863134,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,8,0.9804456203754143
40,4.3556841926857734e-05,0.0,0.0,0.014925373134328346,0.5,0.4722222222222222,0.0012594458438287153,0.0,0.002061855670103093,0.0004212293578809757,8.759827431399604e-05,0.0004407027405123444,0.00043610776271817635,0.0003210346488110253,0.0003946499339498019,0.0,0.0,0.0,0.00013087695260058664,0.0,0.0,0.005509641873278237,0.0068775790921595595,0.15199449793672626,0.21968190854870773,1.0,0.0,1.0,0.0,0,0.06144782249698155
41,0.00043846901193074787,0.0003894902124367704,0.00047669238138304783,0.02487562189054726,0.5,0.41666666666666663,0.006297229219143576,0.0064724919093851144,0.006185567010309279,0.00044379521633888504,0.001357773251866938,0.0002823006878726761,0.0,0.0,0.0,0.00016734365680806218,0.0005871753440486517,8.89220571467177e-05,6.500558828507643e-05,0.00155116474093062,0.0012563416855824777,0.0,0.0013755158184319133,0.0,0.0,1.0,1.0,0.0,0.0,6,1.0
42,6.297807027540476e-06,6.297942113964513e-06,3.725140434254339e-06,0.04975124378109455,0.5,0.27777777777777773,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.013083367063086153,0.059741228853035955,0.006637764527845101,0.004525850676092702,0.14389542470099353,0.08038468623020945,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,9,0.8536274849507312
43,0.00023459255728646195,0.00011753386503253852,0.0001438734935281819,0.30348258706467657,0.5,0.6388888888888888,0.006297229219143576,0.0064724919093851144,0.006185567010309279,0.0005099884011487527,0.001576768937651928,0.0003199407795890329,0.0,0.0,0.0,0.00035123246347932565,0.002165502757863432,0.00033390630292560563,0.0001214997352709587,0.005140334285486545,0.004162604762580224,0.008264462809917356,0.00412654745529574,0.012379642365887213,0.0,0.0,1.0,0.0,0.0,-1,0.0
44,1.3540570138548768e-06,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00018052686766327527,8.759827431399604e-05,0.00018976879573663226,0.00017476977756870739,0.0003210346488110253,0.00013044914134742404,0.0,0.0,0.0,0.004210005165990102,0.0,0.0,0.005509641873278237,0.0068775790921595595,0.04195323246217332,0.06063618290258448,0.0,0.0,1.0,0.0,0,0.8145460667142747
45,1.8707984349421393e-06,1.5623296048645264e-06,1.9233151250458164e-06,0.06965174129353233,0.5,0.16666666666666663,0.012594458438287154,0.012944983818770229,0.012371134020618558,0.004085924771445464,0.009263517508705079,0.002946905513959769,0.0033402261226916506,0.006535348207938729,0.0024356010568031706,0.36858307843191546,0.8582314766220339,0.28761251305339147,0.03047141159213106,0.773413474577851,0.7784586734906886,0.3953168044077135,0.00412654745529574,1.0000000000000002,0.005964214711729622,0.0,1.0,0.0,0.0,-1,0.0
46,6.0157956484785765e-06,6.015924685827346e-06,3.6565971935623517e-06,0.05970149253731341,0.5,0.2222222222222222,0.006297229219143576,0.00970873786407767,0.004123711340206186,0.0005129971822764739,0.002299454700742395,0.00021956720167874808,0.0,0.0,0.0,0.013696696159266091,0.06254180859638016,0.006762190380977759,0.004738016072550741,0.15064103588511757,0.0818915029169451,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,8,1.0
47,0.00013255674933256272,0.00013226449711721097,0.00016193073828413382,0.06965174129353233,0.5,0.16666666666666663,0.16246851385390426,0.09385113268608414,0.2061855670103093,0.2235960651160412,0.029027878150800428,0.22895683622482427,0.22884060669613251,0.008312504299571189,0.23015026420079263,0.3338256488874446,0.03657612455850681,0.3152747298497968,0.005547629677010278,0.06623371703656693,0.18307197464651764,0.5020661157024793,0.00412654745529574,1.0000000000000002,0.005964214711729622,0.0,1.0,0.0,0.0,-1,0.0
48,7.780194308656934e-05,6.932498094064351e-05,8.51163395896023e-05,0.04975124378109455,0.5,0.27777777777777773,0.011335012594458438,0.012944983818770229,0.010309278350515464,0.001727040367312,0.005332544948864507,0.0010507858937482944,0.0008869157871010104,0.002419225389254512,0.0005482166446499339,0.0037723997820143084,0.011705920806355043,0.002224427771484992,0.0006594344431804396,0.01742989002414028,0.014072234027397122,0.14807162534435264,0.00412654745529574,0.23246217331499314,0.005964214711729622,0.0,1.0,0.0,0.0,3,1.0
49,1.2063782845577774e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0006348528179491847,0.00016424676433874253,0.0006524282564168514,0.0006680452245383301,0.00040129331101378156,0.0006175693527080582,0.0,0.0,0.0,0.00047253726961063013,0.0,0.0,0.010330578512396695,0.011691884456671256,0.24484181568088031,0.3538767395626242,1.0,0.0,1.0,0.0,0,0.44233915629956494
50,0.005472728917849538,0.005472846306549446,0.006695976049166072,0.0646766169154229,0.5,0.19444444444444442,0.012594458438287154,0.016181229773462785,0.010309278350515464,0.0010335163173722508,0.003744826226923329,0.000555191352816263,0.0,0.0,0.0,3.412290543561884e-05,0.00011356887783579801,1.4982038899133417e-05,1.0416359366155865e-05,0.0002759820035551712,0.00017887996888523802,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,7,0.8737924116561117
51,0.08049477954182956,0.0804965061352095,0.0985186396650861,0.05970149253731341,0.5,0.2222222222222222,0.031486146095717885,0.042071197411003236,0.024742268041237116,0.0036436339456704394,0.014617962026148085,0.0017188975217136279,0.001242988791867162,0.005331468274897384,0.0004887714663143989,8.603685960257463e-06,2.9739957751403943e-05,3.603413681729297e-06,1.7704820622359855e-06,4.8785530186523354e-05,3.34340695152795e-05,0.26584022038567495,0.00412654745529574,0.109353507565337,0.005964214711729622,0.0,1.0,0.0,0.0,-1,0.0
52,6.244825103769037e-06,6.244959053743738e-06,3.871256564112706e-06,0.05970149253731341,0.5,0.2222222222222222,0.007556675062972293,0.00970873786407767,0.006185567010309279,0.0006122869594912754,0.002299454700742395,0.0003230774538987293,0.0,0.0,0.0,0.016468883946552142,0.06024808288431703,0.012591967442875713,0.005477098459530965,0.1451162556589945,0.15470131391617906,0.008264462809917356,0.00412654745529574,0.009628610729023386,0.005964214711729622,0.0,1.0,0.0,0.0,5,0.1888915605658771
53,5.671144881059051e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00026326834867560975,0.000284694391520487,0.0002477972704660157,0.00026460470996383733,0.0005274140659038272,0.00019154557463672392,0.0,0.0,0.0,0.00010051915053344918,0.0,0.0,0.01790633608815427,0.019257221458046772,0.0674002751031637,0.09741550695825049,1.0,0.0,1.0,0.0,0,1.0
54,5.4440938646942325e-05,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00022866736570681533,0.00012044762718174445,0.00023525057322723009,0.0002270373745986012,0.00035543121832649227,0.00017833553500660502,0.0,0.0,0.0,0.00010471140168081519,0.0,0.0,0.007575757575757576,0.00894085281980743,0.06189821182943604,0.08946322067594434,1.0,0.0,1.0,0.0,0,1.0
55,0.0034413677569321587,0.0034388879911296834,0.004209203471423894,0.05970149253731341,0.5,0.2222222222222222,0.13476070528967252,0.24271844660194178,0.06597938144329897,0.14983128259826303,0.9999999999999998,0.012984263304988253,0.15293662227187643,1.0,0.010592800528401586,0.00858162774420008,0.04836862471547167,0.0006731240138617954,0.00017724428423049107,0.006588213079355602,0.0022053514100217105,1.0,0.0,1.0000000000000002,0.0,1.0,1.0,0.0,0.0,-1,0.0
56,1.0,0.9999999999999999,7.137485636584346e-05,0.039800995024875635,0.5,0.3333333333333333,0.011335012594458438,0.01941747572815534,0.006185567010309279,0.0008078577327931569,0.004007621049865317,0.0002823006878726761,0.0,0.0,0.0,1.4644925790590475e-07,6.768754120166241e-07,0.0005938851552211898,5.130600180350857e-08,1.8124766735963692e-06,0.008390749114633162,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1,0.0
57,8.366449355046849e-07,0.0,0.0,0.09950248756218907,0.5,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.0006077737877996935,0.0001861463329172415,0.0006210615133198875,0.0006386447012090149,0.00042422435735742627,0.0005845442536327609,0.0,0.0,0.0,0.006813627524512635,0.0,0.0,0.011707988980716254,0.01306740027510317,0.2310866574965612,0.33399602385685884,0.0,0.0,1.0,0.0,0,0.46288874084926374
58,7.511361344811601e-08,0.0,0.0,0.09950248756218907,0.0,0.0,0.0012594458438287153,0.0,0.002061855670103093,0.00022264980345137284,0.00021899568578499003,0.00021486219021420348,0.00022050392496986447,0.00045862092687289324,0.00015686922060766182,0.0,0.0,0.0,0.07589285863278576,0.0,0.0,0.013774104683195593,0.015130674002751032,0.05295735900962861,0.07654075546719682,0.0,0.0,1.0,0.0,0,0.05373713174975231
