, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Cluster no.,Prob,new_label
28931,0.042095811124755,0.000971817298348,0.000433463372345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760807,0.400000118776883,0.022155657700389,0.041490957971698,0.041780441318496,0.000332008734069,0.042095733333333,0.042095733333333,0.0,0.042095733333333,0.042095733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002046559222308,0.000433416404811,1.31974314666667e-07,1.48471104037118e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002046559222308,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,0.0,0.000433463372345,0.0,0.005615234375,0.016387939453125,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06682123756993034,0.0
355,4.16667354167801e-08,0.001943634596696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760807,0.55,2.6315789242844e-08,1.66770467216981e-08,3.33333330555556e-08,1.22807003539552e-07,3.33333333333333e-08,1.66666666666667e-08,1.93462867578659e-08,2.5e-08,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069838833461,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069838833461,0.0,0.0,0.0,0.0,0.0,0.0,0.001943634596696,0.0,0.0,0.0,0.004196166992188,0.0,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.017410539823848235,0.0
6171,3.00000495000817e-07,0.000971817298348,0.000433463372345,0.000153242310696,0.0,0.001327054794521,0.0,0.004157084140724,0.003782297922563,0.0,0.0,0.0,0.0,0.006189103883622,0.417142857142,1.62280700330871e-07,2.41817177476415e-07,2.74999997708333e-07,1.4035086118806e-07,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002046559222308,0.000270885253007,0.019047619046667,0.021428571432857,0.0,0.001327054794521,0.007348293300782,0.004085813816432,1.66840277760417e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009434845721541,0.004157084140724,0.0,0.002046559222308,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,0.000153242310696,0.000433463372345,0.0,0.015731811523438,1.52587890625e-05,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003550232280081395,0.0
2388,0.172932027004511,0.002915451895044,0.0,0.000182902112767,0.0,0.001583904109589,0.0,0.002480840535593,0.003192131446369,0.0,0.0,0.0,0.0,0.005763689617184,0.400000038550858,0.060677809406335,0.141509433962264,0.173333340222222,1.49122790012313e-07,0.173333333333333,0.057643911108333,0.164158686730506,0.173333333333333,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004093118444615,0.0,6.42514296666667e-08,0.0,0.0,0.001583904109589,0.003508217446825,0.003777410891003,1.42604166666667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004222854334364,0.002480840535593,0.0,0.004093118444615,0.0,0.0,0.0,0.0,0.0,0.0,0.002915451895044,0.000182902112767,0.0,0.0,1.0,0.0,0.000971817298348,0.231884057971014,7.98403193612774e-08,0.0,7.98403193612774e-08,7.98403193612774e-08,0.173333333333333,0.0,0.173333333333333,0.173333333333333,0.0,0,0.006920696231573722,0.0
4579,0.000138891895838,0.000971817298348,0.00086692674469,5.93196041405084e-05,2.43364447109162e-06,0.000256849315068,0.002905569007264,0.001609193860925,0.0,0.000945667125172,0.0,0.001422291181795,0.001162197397462,0.005764351611528,0.40004800192008,4.87397656514056e-05,9.06203322523585e-05,0.000119458332338,5.1754380063097e-07,1.94333333333333e-05,1.94333333333333e-05,0.0,1.94333333333333e-05,1.94333333333333e-05,0.0001385,0.0001385,0.0,0.0001385,0.0001385,0.0,0.0,0.0,0.0,0.001279099513942,0.000866832809622,4.00016000666667e-05,9.00036001725009e-05,0.0,0.000470890410959,0.002749683944809,0.000890019045725,7.91666666666667e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.003309804748555,0.001609193860925,0.001422291181795,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,5.93196041405084e-05,0.00086692674469,2.43364447109162e-06,1.52587890625e-05,0.00360107421875,0.000971817298348,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0
23002,2.55417088104862e-05,0.001943634596696,0.000433463372345,8.89794062107626e-05,1.32744243877725e-06,0.000256849315068,0.002905569007264,0.001609193860925,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005767450959737,0.400261096605744,8.96783617864442e-06,2.01697222888266e-05,2.4974999791875e-05,1.4035086118806e-07,2.55333333333333e-05,1.27666666666667e-05,2.95804724605814e-05,2.55083333333333e-05,2.5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001918649270913,0.000270885253007,0.00032637075718,0.000244778067946,0.01685393258427,0.000256849315068,0.002844500632561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003423935946781,0.001609193860925,0.00155159038014,0.001918649270913,0.0,0.0,0.0,0.0,0.0,0.0,0.001943634596696,8.89794062107626e-05,0.000433463372345,1.32744243877725e-06,1.52587890625e-05,0.004486083984375,0.001943634596696,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0
11539,8.33001374452268e-05,0.000971817298348,0.000433463372345,5.93196041405084e-05,0.0,0.000256849315068,0.002905569007264,0.001609193860925,0.0,0.0,0.0,0.0,0.0,0.005764265418012,0.400060030015,4.38464908434518e-05,8.03249955542453e-05,8.17916659850695e-05,1.70175419190522e-06,8.32916666666667e-05,8.32916666666667e-05,0.0,8.32916666666667e-05,8.32916666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001279099513942,0.000433416404811,6.67000166666667e-05,7.50375187687594e-05,0.0,0.000256849315068,0.002133375474421,0.00068485520538,4.6875e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002739148757425,0.001609193860925,0.0,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,5.93196041405084e-05,0.000433463372345,0.0,1.52587890625e-05,0.00360107421875,0.000971817298348,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0
17899,4.25000701251157e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005917387127762,0.416,1.54970758903765e-07,3.19993663325472e-07,4.08333329930556e-07,1.22807003539552e-07,4e-07,4e-07,0.0,4e-07,4e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.013333333333333,0.0300000000075,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
17584,7.25001196251974e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005853048276465,0.409302325582,2.60233915875141e-07,2.65089863207547e-07,4.08333329930556e-07,1.49122790012313e-07,4e-07,4e-07,0.0,4e-07,4e-07,3.33333333333333e-08,3.33333333333333e-08,0.0,3.33333333333333e-08,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.007751937983333,0.017441860466861,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0491428854477525,0.0
10460,2.91667147917461e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005989715771037,0.42352941176,1.08187133524674e-07,1.90998908962264e-07,2.58333331180556e-07,1.22807003539552e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.019607843136667,0.04411764706853,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.04355558066622089,0.0
24308,3.33333883334241e-08,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.008325328209894,0.6666666666,1.75438594952293e-08,1.17924528301887e-08,2.49999997916667e-08,1.14035074715299e-07,1.66666666666667e-08,1.66666666666667e-08,0.0,1.66666666666667e-08,1.66666666666667e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.222222222233333,0.50000000015,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0012903233259236693,0.0
15211,4.16667354167801e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005920523829107,0.416326530612,1.52046782262748e-07,2.42343752240566e-07,3.41666663819444e-07,1.4035086118806e-07,4.08333333333333e-07,4.08333333333333e-07,0.0,4.08333333333333e-07,4.08333333333333e-07,5e-08,5e-08,0.0,5e-08,5e-08,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.013605442176667,0.030612244905153,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9607848539034716,0.0
19912,4.25000701251157e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005917387127762,0.416,1.54970758903765e-07,3.19993663325472e-07,4.08333329930556e-07,1.22807003539552e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,4e-07,4e-07,0.0,4e-07,4e-07,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.013333333333333,0.0300000000075,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
16181,4.33334048334513e-07,0.000971817298348,0.00086692674469,1.97732013801695e-05,2.6548848775545e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005914373434294,0.41568627451,1.57894735457064e-07,3.16644376886792e-07,4.08333329930556e-07,1.22807003539552e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,1.66666666666667e-08,1.66666666666667e-08,0.0,1.66666666666667e-08,1.66666666666667e-08,0.0,0.0,0.0,0.0,0.001534919416731,0.000541770506014,0.013071895423333,0.029411764709853,0.00561797752809,0.000256849315068,0.001706700379536,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002054361568069,0.000536397953642,0.00155159038014,0.001534919416731,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,1.97732013801695e-05,0.00086692674469,2.6548848775545e-06,0.015640258789063,1.52587890625e-05,0.000971817298348,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
13222,0.525752084157606,0.005830903790087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760807,0.40000002219047,0.092105271121884,0.140330188679245,0.266666672777778,0.008760858650078,0.525833333333333,0.0875,0.162790697674419,0.266666666666667,0.008322708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953696597595,0.0,3.69841173333333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953696597595,0.0,0.0,0.0,0.0,0.0,0.0,0.005830903790087,0.0,0.0,0.0,0.445571899414063,0.0,0.0,0.289855072463768,0.139933612774451,0.0,0.139933612774451,0.139933612774451,0.155833333333333,0.174362188099462,0.266666666666667,0.066797575,1.0,2,0.0006631767544671764,0.0
