, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Cluster no.,Prob,new_label
8787,0.100774190756975,0.003433803891644,0.002009761699684,0.003384474066946,4.646998739673e-05,0.022131849315069,0.0,0.020306844403896,0.027832867689642,0.011777854195323,0.0,0.007511667713128,0.007910016174902,0.0038498924008,0.400000281158153,0.00645985785077,0.014568401411606,0.03492185849005,3.41880338958288e-08,0.081326316666667,0.009112192344538,0.017124888116302,0.03492180876025,3.4453781512605e-06,0.039359291666667,0.006559881944167,0.011805099150386,0.018051008333333,2.5e-08,0.0,0.0,0.0,0.0,0.003528499418379,0.002081389506926,2.75645248333333e-07,5.78855021e-07,0.0,0.022131849315069,0.026070763499238,0.028424389604427,0.0008074693625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026282853568665,0.020306844403896,0.007511667713128,0.003528499418379,0.0,0.0,0.0,0.0,0.0,0.0,0.003433803891644,0.003384474066946,0.002009761699684,4.646998739673e-05,0.445571899414063,0.00091552734375,0.002579535683577,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
7785,0.01142402702361,0.000763067531477,0.000861326442722,0.0,2.74249105947915e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.003849861949134,0.400000875353333,0.002343384595356,0.003125409240197,0.005007628989815,0.000744999993632,0.010697591666667,0.005393743697479,0.000724723728482,0.005739469303017,0.005042067226891,0.01069745,0.005348725,0.000873340496144,0.0057491,0.00494835,0.0,0.0,0.0,0.0,0.000891818534316,0.000538290389722,7.29461110666667e-07,2.188383332e-06,0.0,0.000256849315068,0.001305956613002,0.000732141010891,5.357142859375e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.001450676982592,0.0,0.00103439358676,0.000891818534316,0.0,0.0,0.0,0.0,0.0,0.0,0.000763067531477,0.0,0.000861326442722,2.74249105947915e-06,0.125015258789063,1.52587890625e-05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6034069939643353,0.0
422,0.043615288767442,0.00228920259443,0.001148435256962,0.003275121108402,2.08734041749246e-05,0.022131849315069,0.0,0.028072466646043,0.03300983589392,0.011777854195323,0.0,0.005904663391087,0.008359101650235,0.003849923303292,0.400000420344201,0.004473346970313,0.018609421791273,0.040672339995582,1.45299144057272e-07,0.04361505,0.007330260504202,0.024776445570849,0.041980213070342,1.34453781512605e-07,0.0022737,0.0007579,0.001041080935219,0.001302075,2.60833333333333e-06,0.0,0.0,0.0,0.0,0.002248933695231,0.00122012488337,4.45819607e-07,7.64262183e-07,0.0,0.022131849315069,0.031149483661757,0.034033110818345,0.001157569444271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032354492703095,0.028072466646043,0.005904663391087,0.002248933695231,0.0,0.0,0.0,0.0,0.0,0.0,0.00228920259443,0.003275121108402,0.001148435256962,2.08734041749246e-05,0.445571899414063,0.003631591796875,0.002579535683577,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
17134,0.111981791637132,0.024036627241511,0.027562446167097,0.106072369787965,0.024093698121211,0.176070205479452,0.0,0.099442846687091,0.170770838545599,0.376547455295736,0.0,0.283984139298336,0.110810524163647,0.00385621354306,0.400002381352285,0.000722351335008,0.009734794975304,0.08283926658074,1.70940169479144e-08,0.029747066666667,0.000476143524076,0.002875568953422,0.015566826204054,1.31932773109244e-06,0.111436533333333,0.001173016140351,0.013228973642223,0.082234008333333,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.012601783637069,0.017297064523075,1.5875681901e-06,7.1440568554e-06,0.0,0.1875,0.56003457315094,0.261933161989744,0.068568512786296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.536557059961315,0.099442846687091,0.283984139298336,0.012601783637069,0.0,0.0,0.0,0.0,0.0,0.0,0.024036627241511,0.106072369787965,0.027562446167097,0.024093698121211,0.445571899414063,0.0008544921875,0.054170249355116,0.357142857142857,0.139370875037003,0.0,0.087857488097369,0.177594925373134,0.082839258881481,0.0,0.082839258881481,0.082839258881481,0.0,0,0.1909973801819049,0.0
5263,5.83336415294061e-07,0.000381533765738,0.000574217628481,2.18705917088587e-05,1.8283273729861e-06,8.56164383561644e-05,0.00100857286939,0.000656117751338,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.003961445648701,0.411594202898,2.05128203374973e-07,6.36281200250037e-08,2.51840022957065e-07,1.79487177953101e-07,4.08333333333333e-07,4.11764705882353e-07,0.0,4.11338217283503e-07,4.11764705882353e-07,4.08333333333333e-07,4.08333333333333e-07,0.0,4.08333333333333e-07,4.08333333333333e-07,0.0,0.0,0.0,0.0,0.000465296626599,0.000358860259815,0.00966183575,0.02898550725,0.00150489089541,0.000256849315068,0.001828339258507,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.002176015473888,0.000656117751338,0.00103439358676,0.000465296626599,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,2.18705917088587e-05,0.000574217628481,1.8283273729861e-06,0.015640258789063,1.52587890625e-05,0.000859845227859,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6034069939643353,0.0
19642,4.33335622789874e-07,0.000381533765738,0.000574217628481,2.18705917088587e-05,1.8283273729861e-06,8.56164383561644e-05,0.00100857286939,0.000656117751338,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.00400083036102,0.41568627451,1.53846152531229e-07,3.28802296227222e-07,4.11338704163206e-07,1.70940169479144e-08,4e-07,4.03361344537815e-07,0.0,4.02943559787922e-07,4.03361344537815e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.000465296626599,0.000358860259815,0.013071895423333,0.03921568627,0.00150489089541,0.000256849315068,0.001828339258507,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.002176015473888,0.000656117751338,0.00103439358676,0.000465296626599,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,2.18705917088587e-05,0.000574217628481,1.8283273729861e-06,0.015640258789063,1.52587890625e-05,0.000859845227859,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6034069939643353,0.0
17886,3.82502020885677e-06,0.003815337657383,0.001148435256962,0.000940435443481,4.96695602994556e-05,0.003381849315069,0.0,0.005129647875286,0.005426491908502,0.014013067400275,0.0,0.01405051288682,0.011484074786172,0.004373116576035,0.40655021834,2.88156285656784e-07,3.53416519574604e-07,7.97493406030706e-07,1.70940169479144e-08,3.81666666666667e-06,3.84873949579832e-07,6.20581093274765e-07,1.32635588430191e-06,8.403361344537821e-09,2.55833333333333e-06,8.527777775e-07,1.71285856940874e-06,2.11666666666667e-06,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.003567274137263,0.001291896935333,0.008005822416667,0.008733624454,0.0,0.006977739726027,0.015807516505841,0.013208712940593,0.0001743671875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01605415860735,0.005129647875286,0.01405051288682,0.003567274137263,0.0,0.0,0.0,0.0,0.0,0.0,0.003815337657383,0.000940435443481,0.001148435256962,4.96695602994556e-05,0.445571899414063,0.031768798828125,0.003439380911436,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0
20302,0.001487207857415,0.000763067531477,0.001722652885444,0.001837129703544,0.001766621324148,0.014383561643836,0.0,0.036742594074901,0.033472464378225,0.373452544704264,0.0,0.333160934402207,0.214143279734879,0.00388202800475,0.400010086124294,0.000190674143669,0.000703955695509,0.001378110578958,1.53846152531229e-07,0.000116616666667,5.87983193277311e-05,0.000104129410853,0.000109214494018,8.26890756302521e-06,0.001485641666667,0.000297128333333,0.00092654895617,0.001368033333333,1.41666666666667e-07,0.0,0.0,0.0,0.0,0.001008142690965,0.001794301299074,5.60340238666667e-06,3.362041432e-05,0.0,0.185958904109589,0.605942102590147,0.370314103774302,0.13705164875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.051282051282051,0.641038040135397,0.036742594074901,0.333160934402207,0.001008142690965,0.0,0.0,0.0,0.0,0.0,0.0,0.000763067531477,0.001837129703544,0.001722652885444,0.001766621324148,0.445571899414063,0.00360107421875,0.000859845227859,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.1801330707292985,0.0
16890,1.48167449484691e-05,0.001526135062953,0.000574217628481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.400787844682,2.53988601846251e-06,7.98230732076252e-06,1.36581239117048e-05,3.41880338958288e-08,1.48083333333333e-05,3.73319327731092e-06,9.65940659667116e-06,1.36497130878159e-05,2.52100840336134e-08,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.0,0.0,0.001783637068631,0.00071772051963,0.000937910335667,0.001125492403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001783637068631,0.0,0.0,0.0,0.0,0.0,0.0,0.001526135062953,0.0,0.000574217628481,0.0,1.0,0.125015258789063,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.34715614397026573,0.0
14386,5.00002641680624e-08,0.000381533765738,0.000574217628481,2.18705917088587e-05,1.8283273729861e-06,8.56164383561644e-05,0.00100857286939,0.000656117751338,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.005389797882579,0.56,2.27920226000682e-08,1.41395822223363e-08,3.35786697276087e-08,1.70940169479144e-08,2.5e-08,2.52100840336134e-08,0.0,2.51839724867451e-08,2.52100840336134e-08,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.000465296626599,0.000358860259815,0.133333333333333,0.4,0.00150489089541,0.000256849315068,0.001828339258507,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.002176015473888,0.000656117751338,0.00103439358676,0.000465296626599,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,2.18705917088587e-05,0.000574217628481,1.8283273729861e-06,0.015640258789063,1.52587890625e-05,0.000859845227859,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46892613041598863,0.0
716,9.08338132386466e-07,0.000381533765738,0.000574217628481,2.18705917088587e-05,1.8283273729861e-06,8.56164383561644e-05,0.00100857286939,0.000656117751338,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.003921149253176,0.407407407408,3.16239313536416e-07,2.86391993680006e-07,4.2812803902701e-07,8.54700847395719e-08,4.16666666666667e-07,4.20168067226891e-07,0.0,4.19732874779085e-07,4.20168067226891e-07,4.08333333333333e-07,4.08333333333333e-07,0.0,4.08333333333333e-07,4.08333333333333e-07,0.0,0.0,0.0,0.0,0.000465296626599,0.000358860259815,0.006172839506667,0.01851851852,0.00150489089541,0.000256849315068,0.001828339258507,0.000500147526144,2.5e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.002176015473888,0.000656117751338,0.00103439358676,0.000465296626599,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,2.18705917088587e-05,0.000574217628481,1.8283273729861e-06,0.015640258789063,1.52587890625e-05,0.000859845227859,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6034069939643353,0.0
18789,0.052137333792247,0.000763067531477,0.000287108814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.400000127868122,0.017824640873294,0.04398128632478,0.052322325142897,4.78632474541603e-07,0.05213705,0.026287588235294,0.053763211455319,0.052322254817092,0.000198672268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001008142690965,0.000358860259815,1.59835152333333e-07,1.59835152e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001008142690965,0.0,0.0,0.0,0.0,0.0,0.0,0.000763067531477,0.0,0.000287108814241,0.0,0.445571899414063,0.441909790039063,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4491373036556866,0.0
23150,0.0029805740807,0.001144601297215,0.002009761699684,0.003805482957341,0.001766621324148,0.014897260273973,0.0,0.057082244366363,0.034667909546915,0.373452544704264,0.0,0.285566515128006,0.214478562691916,0.003866392908051,0.40000615099003,0.000305705980293,0.000910082914141,0.001787988610988,5.12820508437432e-08,0.001891625,0.000635840336134,0.001458807244262,0.001787978099984,4.20168067226891e-08,0.002980375,0.000496729166667,0.001248407131491,0.001891875,1.08333333333333e-07,0.0,0.0,0.0,0.0,0.001318340442032,0.002081389506926,3.72787274666667e-06,1.957133191e-05,0.0,0.185958904109589,0.520187912646013,0.346853630579309,0.1202364784375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.540311235976789,0.057082244366363,0.285566515128006,0.001318340442032,0.0,0.0,0.0,0.0,0.0,0.0,0.001144601297215,0.003805482957341,0.002009761699684,0.001766621324148,0.445571899414063,0.00360107421875,0.001719690455718,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.20447006058990808,0.0
